what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1452778351551
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1452778351552
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1452778351552
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1452778351553
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1452778351553
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1452778351554
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1452778351554
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1452778351555
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1452778351555
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1452778351556
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1452778351556
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1452778351556
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1452778351557
started,bundle,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.adt",1452778351557
started,bundle,com.android.ide.eclipse.base,23.0.7.2120684,"com.android.ide.eclipse.base",1452778351557
started,bundle,com.android.ide.eclipse.ddms,23.0.7.2120684,"com.android.ide.eclipse.ddms",1452778351558
started,bundle,com.android.ide.eclipse.traceview,23.0.7.2120684,"com.android.ide.eclipse.traceview",1452778351558
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1452778351559
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1452778351559
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1452778351559
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1452778351560
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1452778351561
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1452778351561
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1452778351562
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1452778351562
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1452778351563
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1452778351563
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1452778351564
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1452778351565
started,bundle,com.questoid.sqlitemanager,1.0.0,"com.questoid.sqlitemanager",1452778351565
os,sysinfo,,,"win32",1452778351568
arch,sysinfo,,,"x86",1452778351569
ws,sysinfo,,,"win32",1452778351569
locale,sysinfo,,,"en_US",1452778351569
processors,sysinfo,,,"4",1452778351569
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1452778351569
java.runtime.version,sysinfo,,,"1.8.0_65-b17",1452778351569
java.specification.name,sysinfo,,,"Java Platform API Specification",1452778351569
java.specification.vendor,sysinfo,,,"Oracle Corporation",1452778351569
java.specification.version,sysinfo,,,"1.8",1452778351569
java.vendor,sysinfo,,,"Oracle Corporation",1452778351569
java.version,sysinfo,,,"1.8.0_65",1452778351569
java.vm.info,sysinfo,,,"mixed mode",1452778351569
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1452778351569
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1452778351569
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1452778351569
java.vm.specification.version,sysinfo,,,"1.8",1452778351569
java.vm.vendor,sysinfo,,,"Oracle Corporation",1452778351569
java.vm.version,sysinfo,,,"25.65-b01",1452778351569
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1452778352042
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1452778353050
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1452778353083
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1452778353296
error,log,,,"Invalid ZIP archive: D:\\Workspaces\\Beerrightnow\\FacebookSDK\\bin\\facebooksdk.jar",1452778366441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1452778404385
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1452778407638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452778412610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452778525392
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1452778525422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452778585964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452778662911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1452778667684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1452778669653
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1452778673436
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1452778673906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452778674304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452778678025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452778734094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452778796058
