what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452746765559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452746765657
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1452746765732
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1452746765794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1452746774231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1452746775620
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1452746776267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452746781655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452746786122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1452746787037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1452746791124
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1452746814706
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1452746816762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452746829517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452746829601
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1452746829722
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1452746829809
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1452746831160
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1452746831161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452746832709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452746832788
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1452746832951
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1452746833014
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1452746845785
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1452746845785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452746850869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452746852123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452746857672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452746858464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452746859024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452746860041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452746863672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452746866781
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1452746874755
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1452746874777
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1452746874786
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1452746874845
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1452746874846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1452746875158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452746883172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452746884709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1452746890956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1452746897979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1452746910618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1452746916026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1452746926542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1452746930041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1452746942424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1452746961306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1452746970098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1452746976029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1452746980608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1452746981231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1452746984312
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1452746989680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452746997634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452747001664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452747015921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452747028160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1452747031184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1452747032519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1452747037885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1452747047273
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1452747049482
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1452747049859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452747052944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452747053114
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1452747054579
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1452747059124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452747061094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452747061270
