what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1452760654648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1452760657140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452760734430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452760735718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452760736806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452760737531
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1452760761062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1452760771692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452760822112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452760823833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452760874278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452762177846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452762415437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452762613066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452762614267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452762625188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452762631794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452762651231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452762652985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452762724939
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1452762792674
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1452762792738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452762795265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452762795359
opened,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1452762795968
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1452762796113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452762823270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452762996026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1452763018086
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1452763020080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452763020996
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1452763021022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1452763021389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452763024048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452763036485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1452763036506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452763040633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452763045604
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1452763045627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452763048778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1452763057174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1452763059451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1452763060139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1452763068535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1452763074568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1452763080434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1452763088187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1452763095606
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1452763110058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1452763112343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1452763145624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1452763151549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1452763168468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1452763181064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1452763202481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1452763206126
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1452763212764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1452763215087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1452763383116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1452763387225
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1452763389160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1452763394833
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1452763399826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1452763404447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1452763407250
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1452763441827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1452763460905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1452763461452
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1452763464436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1452763481079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452763639598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452763641158
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1452763643529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1452763655293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1452763655908
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1452763657394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1452763661394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1452763661805
